index,mean_T3_x,mean_T3_y,mean_T2_x,mean_T2_y,mean_T1_x,mean_T1_y,mean_JAW_x,mean_JAW_y,mean_UL_x,mean_UL_y,mean_LL_x,mean_LL_y,std_T3_x,std_T3_y,std_T2_x,std_T2_y,std_T1_x,std_T1_y,std_JAW_x,std_JAW_y,std_UL_x,std_UL_y,std_LL_x,std_LL_y,tlock,segment_label
10,-0.23130003565728438,0.022615363907816696,-0.28400827750431745,-0.07696546825322227,-0.3699077548846537,-0.1542461238398404,0.02253979048740627,0.022302259686166018,0.03699969891417539,0.06963540588016721,-0.0012543154453118972,0.08988781997550738,0.1600861153993138,0.21719167616376275,0.16716413297687044,0.22205026200217187,0.15557888137768489,0.13143338584874045,0.16641239764616753,0.13805773812817068,0.18941799950452462,0.18439670024178426,0.15413374778852665,0.11664874016886409,middle,θ
11,-0.22588471741964788,0.5558951919708485,-0.3230361161054018,0.28957957012372837,-0.19159461045439358,-0.0047781403833434145,0.17696741346326106,-0.05662486511960099,-0.019085013761823106,-0.005507955896162793,0.13354217922480846,-0.05424500397524879,0.2384570946674481,0.1176938023168845,0.22260575107257313,0.1294514309190257,0.19961328594046687,0.19426885061245314,0.2498755034303319,0.18539390696257121,0.27446241785616465,0.1807093880362244,0.2798139169920704,0.20698773626684971,middle,ɡ
12,8.146343786001406e+27,-0.040677021781085246,-0.013325530279374057,-0.02013273297723456,222280697.2866702,-1.2777037582204717e+26,0.05681168166926143,-0.029504687976515086,-9.78483355548384e+20,-0.07723250496411775,-1.5976637574519466,1.0017187053218222e+24,3.497266563993551e+29,0.2384153786805535,0.26181112367957965,0.24153705052594382,9542549428.558372,5.48520470467551e+27,0.23811926434457675,0.2525292182101614,4.200646253694866e+22,0.24122676530491846,70.60642508813648,4.300396018906131e+25,middle,sil
13,0.08970866690486984,-0.18591765567317556,0.09004974859186371,-0.17148931154853356,-0.0026214169904255702,-0.014533153462942226,0.23069399061576157,-0.1963091281704587,0.02380684175379355,-0.04369610152737766,0.18735217983562732,-0.1622709597692522,0.14472201485247382,0.18414458095562006,0.13576961183539454,0.15609558848702912,0.10873292773851136,0.13068726210682324,0.18897476712054995,0.1896757549413223,0.2579412581104318,0.1874309603707204,0.22484118560611924,0.20172140594880947,middle,l
14,0.13574446721008868,-0.1645820986902382,0.13528421375157498,-0.3080207437812718,0.1506414026333392,-0.29460256994281214,0.08395017730820593,-0.2111106428138933,-0.20045506204192232,-0.15034952852542016,-0.05849622840257722,-0.022367503739536446,0.2264890515245887,0.17296805813319455,0.19806811874620753,0.17298937229283967,0.20299337489982913,0.21071713674896614,0.1818782425322054,0.20658168636487848,0.2099774314194926,0.19085961700540824,0.15021721550522507,0.15188644328615583,middle,ɒ
15,0.05738980964184725,-0.137894294082184,0.06514865416111276,-0.11136164423744041,0.04139952162396407,-0.0742443598127146,-0.12170589276713299,0.031759266014662973,-0.21985340493712938,-0.4394298332202686,-0.2521199785067189,0.3088612238638477,0.20192059448446045,0.2076722952218815,0.19650965430197737,0.20894804804834366,0.18370055016983405,0.20023937678345788,0.18176299657306197,0.18185329764065183,0.26134898497768705,0.21194733750799816,0.1856106430996657,0.20803194382659912,middle,m
16,0.17475667625995536,-0.1135182598632782,0.17812482513480526,-0.10988038766089048,0.1900419426936045,-0.02091176993157535,-0.09265296466402635,0.04891540773884082,-0.25329029739024106,-0.43974225707182857,-0.2607820327622048,0.25121333787075417,0.27072253808616087,0.1900923488447551,0.2743281850649857,0.19501146113303947,0.30273378446237853,0.1759578513343836,0.19989021623298314,0.17461383880644504,0.25636634067038777,0.18268090223288075,0.19510047442811584,0.19606951933588776,middle,p
17,0.04157317824433178,-0.06702008931775036,0.049618635085794185,-0.03824014663115637,0.02924055118743072,-8.115345537750093e-05,-0.06782366451578892,0.16117693082337706,0.017366049074461133,0.11019417316512606,-0.11277819831318112,0.42876666429546084,0.19575838998867778,0.19718331771297948,0.1976209073657864,0.19071599695984817,0.19689200351742248,0.16381274421230882,0.16069110634355036,0.1304402447464839,0.17127853430431786,0.1420015533790294,0.13997014697348473,0.12983340854779277,middle,v
18,0.09506628216003209,-0.1373888498397664,0.08396902386274054,-0.1205964348150025,0.04719965778386442,-0.15449180659828093,-0.11370249468787616,0.01677587423231074,-0.2752214204816091,-0.5176900978143075,-0.2876569445354116,0.295227489744184,0.22458029632391255,0.20519749182181296,0.21113835051564675,0.2230250403541584,0.19975772091227925,0.18763538175645336,0.17795438980551997,0.17854615275384858,0.24986552898173378,0.15876261043182635,0.18385070386473784,0.1852043420616016,middle,pʰ
19,0.10357977299930639,0.0018177367893508947,0.08384403510198342,-0.06345010470078626,0.12519151976822954,-0.1706329068411181,0.08195086909815356,-0.1939559340989056,-0.223543492975765,-0.14304941336146568,-0.052673387598055475,-0.02429900139742745,0.18363823776815458,0.16119068537645304,0.17597544062774076,0.1524450909922471,0.16070204427569193,0.18931210387317127,0.18775791883890197,0.17892253909370215,0.20815452234995485,0.1795264579655103,0.14831104150154584,0.14697732098883415,middle,əw
20,0.11405325471849403,0.0639052648561636,0.013884882770821833,-0.1480535427571004,-0.035810242276341955,-0.06230182735038209,0.13459447465980992,0.09974585068093904,-0.18432984883201958,-0.26333378747038977,-0.06173705216919768,0.15757884047049864,0.1927259892440361,0.15122776322076878,0.1459388132109537,0.13186166661593168,0.11127653515675393,0.1289376894467469,0.173860780255272,0.14733809707175935,0.2501552860641699,0.2333364269514715,0.17510272560015833,0.1269733062997873,middle,ɫ̩
21,-0.1281394796704832,0.010885380851129625,-0.08587421852686397,0.12030476265743413,-0.11782139791184121,0.14299322751986404,-0.003990090488780145,0.09284632754561278,0.10291309887284628,0.11900430277413701,0.07220425328126909,-0.031062736919360383,0.14734973415564467,0.1538573209654741,0.14918016963423983,0.16005939739932698,0.15365842817076963,0.11389467302481923,0.23159816134418715,0.14255647543893268,0.1864071211482737,0.15061999148662378,0.2277805290696854,0.16681400258065124,middle,dʲ
22,-0.0022848487813093795,-0.10701507357759948,-0.0014182560688326558,-0.11093578394482033,0.01795807099685359,-0.1987105880079934,0.2249807649240931,-0.37289845059056126,0.12332526484173223,0.04991249909375065,0.2639333606707847,-0.3348918959650085,0.17680043670288179,0.18779959581533617,0.1844554759394223,0.1884930055596348,0.1689499253384341,0.20639799909200124,0.21074282331940183,0.2345434920764782,0.20426604613719013,0.18798829541693832,0.20258023949845907,0.2093597052238312,middle,aj
23,0.07621914778497406,-0.05575739679625262,0.07775302395901897,-0.08555846767415384,0.041442848398265515,-0.09337183326556855,0.0016852741891687415,0.08870386924933303,0.00044127692531971326,-0.004442595759914691,0.01467516138408845,-0.01071364854970435,0.22377030887911428,0.2200510318762372,0.1830445769123813,0.2038988015105854,0.1756173074939419,0.2196980491579816,0.18950628422034363,0.1517528074356856,0.29076282808960496,0.188953731832433,0.19642152511119554,0.12144888721135687,middle,ʔ
24,0.12357078581131763,-0.12480600702879877,0.1284556755145064,-0.12919576579822434,0.12532389465063265,-0.1296750197990481,0.013302343729047577,-0.018395650478265687,-0.02038332025509865,0.005074769771911808,-0.024501407584470006,-0.01465948912282361,0.19295794503177713,0.1370013520676228,0.1760473051533081,0.10901065693085936,0.184474075580883,0.14659023711417363,0.16811273012432007,0.12137563332978464,0.17016406047624033,0.20255836031997723,0.13341925711880054,0.13851258967422483,middle,ɜː
25,-0.0011389544320344444,0.007498820923302217,0.010243472194027459,0.11061856460848099,-0.03307798286817999,0.10127479660172765,-0.02741531085378183,0.15954153610233876,0.06805381982365233,0.20533040684268433,-0.039552752357407454,0.36802921142843037,0.1708510628576658,0.16107706517831152,0.1902669007854296,0.18825072605735316,0.1961126234138719,0.12452028318347458,0.14703397020581796,0.08402932131147137,0.11493615778365658,0.12236065383220121,0.11044840041552166,0.12447404371600283,middle,fʲ
26,-0.18983963836527729,0.25209598623570945,-0.20509696451459253,0.34246051950114126,-0.21340368760542736,0.1920507931923642,-0.06624364177208572,0.09755323201536191,-0.28865576956628086,-0.04613077086470428,-0.1470968608105821,0.0888547313058128,0.19029473458925672,0.16002636940512036,0.22111110879277227,0.12639574160780506,0.2077705379649094,0.2567724871890266,0.23270170394280204,0.16973474636178165,0.25069910225043673,0.24610044888170277,0.20586556556793686,0.1733773981139507,middle,ʉ
27,-0.1792423297045753,0.0913149769897428,-0.20518009524676017,0.01588432253905927,-0.25146678735036404,-0.04807859203254339,0.023732594315370042,-0.013598744988466875,0.015889968323463143,0.04988378090458351,-0.013450811685688659,0.12034932058770212,0.22802802728282306,0.20197956758127014,0.24438532669219584,0.19705023597112156,0.25085373574735925,0.2198261641559623,0.17900626108629292,0.16760605154313835,0.21355384329958482,0.15839066856180908,0.15915981891722436,0.15879180082702896,middle,t̪
28,0.14891527424474202,-0.14471156795852805,0.13876767448892935,-0.14366953269627136,0.12486742533881985,-0.11341652627552665,-0.0729904543214177,0.029645255067554426,-0.2684806141154959,-0.46595237156828717,-0.25969747549148875,0.2850388074767278,0.23749259756167787,0.21132777580332474,0.2396913491383064,0.20886039646822355,0.2460044220796133,0.20959631134403064,0.17728390256690033,0.16437262222522833,0.2508679373689735,0.19545166806821013,0.18613665660206716,0.18556373111885385,middle,b
29,0.025538483532459796,0.0808660854822249,0.1437612529117291,0.27833835895323994,0.1609645930179778,0.46964077000684795,-0.3208280853250503,0.2736224514432253,-0.07733125947847361,0.2053640788211796,-0.2615670420474493,0.0607129752212465,0.17491320931221307,0.12821449890954562,0.1570318137343424,0.14515090727594204,0.1808243483602679,0.1590368882104461,0.155187493639444,0.1194483694966611,0.19987166005894183,0.14284047583422574,0.14285015328747713,0.17615424150505107,middle,tʃ
30,-0.32760071457983864,0.5602158564416342,-0.3995621197245998,0.24651240970392113,-0.24924911991299153,-0.03891610516255431,0.1094807329167488,-0.025387105530571587,-0.10245705714942559,-0.03499850202164326,0.04965351774801431,-0.03716255860200361,0.2003354553182059,0.1521842149572342,0.19112975886544503,0.17133462846521427,0.1515888359702939,0.21708559327176793,0.23186464300109627,0.1839607164888143,0.28033197492130796,0.1975265863627275,0.21602683910714943,0.16886138964566447,middle,kʰ
31,-0.023377497146009583,-0.1046323658995054,0.02245827360561598,-0.07184188709973743,0.018082470994839422,0.0954838543412862,-0.21840852966394136,0.2075693179998133,-0.24277062636834604,-0.03968704537385035,-0.28209572383651027,0.30594834634689255,0.1415230354629832,0.1523485589066548,0.11878568420851036,0.18348634235156713,0.10579396794129832,0.13610740022404438,0.1550051229071203,0.10917788787576542,0.2717319754743583,0.2077993726534327,0.18287419341356434,0.234503357788052,middle,n̩
32,0.048076125852424725,-0.14448233197191837,0.024155783891718883,-0.1801046543817888,0.02349552205696904,-0.2640501633809443,0.16769353405421614,-0.2918415301861352,0.04954959425781589,-0.012737153367894589,0.19565281144179503,-0.23385199972369733,0.182345807912135,0.2044323451210517,0.1788005849013597,0.20918132331893652,0.1646094484488106,0.23425890451263004,0.24668277343597647,0.30367680959315313,0.24907239874764628,0.21854890879969402,0.28144838296171454,0.3009108475981006,middle,h
33,-0.055208006547451276,0.08055542261055688,-0.05141397981671246,0.13112506461574958,-0.05977299532576989,0.11570100592556988,-0.018861153153297526,0.06483521205708474,0.10400188944671324,0.06465057066624492,0.04909845146037719,-0.03376561575198058,0.1916027544799198,0.20999259381800423,0.2045669468381389,0.17227539842522765,0.19722671464193117,0.1551056234839647,0.23597940331844358,0.14302295660958753,0.1878275683338997,0.2203072784124003,0.2104290851078647,0.1719856969033711,middle,ɪ
34,0.0033218432708427997,-0.1671245414076983,0.022535023560083318,-0.243857231138691,0.037767177876134296,-0.1679613933939589,0.030341102483995616,-0.13744196430718145,-0.01871498315486078,-0.07137859009776193,-0.027790930125989346,-0.044079512951891615,0.2002120458519433,0.2052645597688116,0.1900741862461056,0.19114726071093813,0.18725693357484507,0.22190615023353136,0.23341998933986402,0.26491127168985873,0.19063716926321486,0.2514284417760798,0.20388098893098147,0.20110119687205177,middle,ɐ
35,-0.14008589763963306,0.1553335122688716,-0.12706487647994258,0.24399849405198618,-0.13529947411072546,0.19144746833332005,0.08286305119928136,-0.01910217246946681,0.07083327286821302,0.07578993570382356,0.13512641824518581,-0.11071291974715199,0.126328299747726,0.21896212879001864,0.123501475023348,0.19326981615594574,0.10906438267549018,0.13839522544035954,0.1914341916839251,0.14148582179989425,0.23075580828113426,0.18033112561880155,0.1991413409044575,0.17656231119473742,middle,ɲ
36,-0.16211462557481585,0.14775533462076618,-0.19410897566814936,0.2266624628585851,-0.20567422615201952,0.07061441668843721,0.04180890501861525,-0.0069424804411630184,0.10425047265939003,0.04043252360082607,0.14074398707509345,-0.10655954780416504,0.1518617418717124,0.17751605379107066,0.17467405249890672,0.17585795291720355,0.1565853760167776,0.15911966056241175,0.27105004485423545,0.20264096908788695,0.20183665686617114,0.2015555795317268,0.2612137988318384,0.2174490256667121,middle,ç
37,-0.17200392412731666,0.5295843704638921,-0.2348677685582445,0.3729245128733369,-0.1156794459767963,0.16663530397203793,0.13547840460158103,0.011736050175504392,0.01946534185785211,0.05573921946916366,0.11421423289130499,-0.043532199825717925,0.21995358068735965,0.10272569758127324,0.2414574746055526,0.11295638543363748,0.2545652878719077,0.18888272998038325,0.2518576197656545,0.15982891149014605,0.22393895350626358,0.1612697120027213,0.2612515793014434,0.19791865428758945,middle,c
38,-0.1765378734140312,-0.05687576769294005,-0.1158560111467229,-0.07232408926629606,-0.09373489694686025,0.0808256539300328,-0.30789477182023267,0.2599249393857786,-0.001974751330653174,0.13797676750438084,-0.21697284586972074,0.09389658889639468,0.10125406004840044,0.18079370528442992,0.0928566950250717,0.18490056116879092,0.07619358087686713,0.0972366305836385,0.15115874976549032,0.07677820680539342,0.2084212778525117,0.15994051086044683,0.1369885130696851,0.11802276107098926,middle,z
39,0.08687973393600866,0.14229380425409285,0.06091399320620356,0.10336276581598053,0.10481893055894245,0.04236570422312421,-0.007845706326330871,0.09766676504378445,-0.23943531592032868,-0.12128651737625402,-0.12244884350262544,0.11653863519351114,0.25677790470025924,0.16517942367508795,0.234991346385398,0.15305121755598508,0.22240995483251483,0.2103856207975063,0.19665895461822117,0.1223325694146028,0.24216231000249186,0.20691696926069375,0.1653443605788371,0.11724492424986553,middle,ʊ
40,0.4782153206282119,-0.10264448619821567,0.501326771007412,-0.03496794809519409,0.5954243908152973,0.19733955171388706,-0.058899122336512746,0.0323642338444092,-0.02508601813305856,0.0352201434523722,-0.12948387720716903,0.177987500539412,0.20323615598181133,0.1706323399182119,0.20059987331674278,0.16495746100231112,0.20985746991521959,0.164335218515866,0.19800885610986732,0.20586037780866745,0.21729118463676683,0.19090420865816324,0.18885227025544202,0.22078689251228714,middle,ɹ
41,-0.07773868050045062,0.0032199079326452134,-0.0621616275040478,0.09873404666240129,-0.09556269100192517,0.09193120254750675,-0.08704437287437958,0.0430712736638272,0.07790888646940729,-0.37416710075606147,-0.06522825042313232,0.12233018337602211,0.15634375146864016,0.18010483333167593,0.15743391574558188,0.18744806145477774,0.13637813833530849,0.176883693620486,0.1917067000076296,0.13364754548719726,0.23236728343441038,0.2714409784849624,0.16249665340246364,0.14819525064905403,middle,mʲ
42,0.26206494160510335,-0.12003631530393812,0.2799289742600302,-0.1457330480995106,0.3373831074299484,0.060805139238464416,-0.09308938458048058,0.046241644430777155,-0.2387128505399772,-0.14667230088649114,-0.2182824019291278,0.2876211026619221,0.148633959222314,0.10706647423408347,0.14308213202461448,0.10848788377641469,0.1677675358113486,0.1135903221909943,0.12264006159406998,0.0912670465603452,0.161142532664559,0.15738661044862495,0.09812661161312783,0.07824554342937501,middle,m̩
43,-0.21087121586584562,0.28436843270591833,-0.24209332792014546,0.4052671789767689,-0.2719035544674965,0.20816670688877448,-0.01686741519943986,0.08278465968482084,-0.10308868201349121,0.04596855409617486,-0.03320971548891608,-0.00473389338450509,0.14970978861763118,0.11985161270900689,0.184158840714795,0.12000816913255995,0.18129574081754718,0.18251430562540658,0.21694071260617598,0.14555661364815586,0.2557966491231836,0.1879698110119443,0.2069619922035813,0.15097539533040746,middle,j
44,-0.22070762712834344,-0.046375804956203914,-0.2684528485616439,-0.10594835299117757,-0.34033304736230796,-0.09851042491918154,-0.013878381965793066,0.01965000849971678,0.03419016778767488,0.049055328572000824,-0.007862898804690257,0.04420972480469895,0.20020893450788024,0.23347765321573524,0.2133326232454445,0.22727726064693415,0.23403424201328535,0.17583876829273015,0.19570565157613573,0.17114974292582136,0.21658086098054788,0.20842865446272177,0.19033156932748174,0.17642946560308334,middle,d̪
45,0.37092180627733856,0.055289643358393294,0.3068148152045543,-0.17718001275164458,0.34075550688385176,-0.3609411937055275,-0.0445456691216751,0.012421436764408003,-0.4597918450244792,-0.2270312013857845,-0.18677332261863633,0.13386591608684062,0.26591046653413103,0.11691109857007843,0.22814280516757515,0.1357217172926193,0.22435532175977502,0.2185316021678219,0.1762051602681108,0.15634633546134896,0.24969128824543288,0.14986607547064282,0.1385322003528397,0.10703303922624115,middle,ɒː
46,0.19005385674994496,-0.26375667764304594,0.18237506257098912,-0.3517475677699504,0.17863490915548713,-0.3955246433048752,0.17633471644736554,-0.4554503147394297,0.0746816284369353,0.02896043878381016,0.170182883632401,-0.34044352228586794,0.1970626846799528,0.135148141414577,0.1893851382577548,0.15961908359785626,0.18747742913459614,0.20103763214690243,0.174322889050811,0.2070689629510115,0.17041123490382973,0.16203846689745555,0.1795891116484947,0.16799649565823727,middle,ɑː
47,-0.26161906345415914,-0.16600263914580748,-0.28954734538634447,-0.2642965097232895,-0.3643373699227379,-0.23270425781197207,0.058355848241786815,-0.14438444820422114,0.062619819228749,0.11833953256990123,0.04922097895868616,-0.012634369590856424,0.1502786210796702,0.1909299178073062,0.15956353828014472,0.21808547358953936,0.1672653033173233,0.16026370505823226,0.21705770623261816,0.20766432213009464,0.14324655953418103,0.159305558615229,0.2001189294116213,0.2116484868010177,middle,ð
48,-0.07510861600586528,0.22153970762759564,-0.10299265535948607,0.33207779025021095,-0.1306446192808504,0.19624089819391718,0.05785507989816096,0.016662635941445927,0.12931807593793335,0.08946516046719942,0.13779771998619675,-0.10317395313941338,0.2129016970115674,0.15462618356590677,0.24524077393446533,0.14042784530565475,0.2514941950049432,0.1744732285969189,0.22212877783947374,0.1488761165127382,0.17554100132193762,0.1893660457501985,0.2104463406513469,0.16191195706663614,middle,i
49,-0.15046385611679378,0.26689418627221845,-0.195179975217167,0.35425746658410506,-0.2084608848499249,0.1413962516885248,0.03802534688675764,-0.019711721327126237,0.13058232862718783,0.043118305059184577,0.12144555261663482,-0.12911440824706633,0.16413270156395113,0.13692431494434165,0.19179055349645666,0.1367732799144359,0.19593820166968784,0.1832270882938697,0.2098373492714861,0.14857158995047132,0.1854752828597509,0.26181659615956343,0.1816286861575007,0.16830577429222054,middle,iː
50,0.15319842467102165,0.11495407213734303,0.24850862551814726,0.2915425265854721,0.2691423423231924,0.48599655256545127,-0.2813324176252699,0.2472363039044609,-0.01583238759871082,0.20979308432600813,-0.19697575616448748,-0.0072130264319549275,0.19953404162039282,0.11474969274698633,0.19719248035222667,0.0844993375748288,0.20967928162283608,0.10702704348473571,0.158163655685643,0.11381704854308182,0.19138163236885086,0.15687101704105208,0.1490674944658839,0.12943510590781956,middle,ʃ
51,0.0452890007055804,-0.15019770559988702,0.044369390849079655,-0.16280554637590125,0.035075938311110534,-0.18694278735834113,0.15112871611052547,-0.2790231398501118,0.16045456945619854,0.03794831657317067,0.22746138094133891,-0.2539467832434664,0.19347650124564686,0.18281393710229216,0.18871594416769893,0.16132225108973847,0.18453933401653644,0.2051603305157939,0.24129437619209276,0.2969007235508835,0.18104161579397307,0.2016318905560953,0.25286856923290907,0.28468554297082127,middle,a
52,-0.09009436738389706,0.5186817205913693,-0.24745160713023165,0.38043623032267493,-0.21322693214292973,0.09992550803375766,0.1908015933104188,-0.012335069119581042,0.09933099929529232,0.07066468260901551,0.21925389573087586,-0.09740081030777856,0.1950956205658837,0.1493833701107488,0.1969823070314015,0.15091666859052974,0.17700784744148965,0.19948008882175247,0.23183803779619758,0.16545610943675593,0.1953123638619545,0.18103276227070542,0.22858087088461065,0.1692469549095977,middle,ŋ
53,0.014620124237446665,-0.05304798566625546,0.02740617483585412,-0.049075599031986224,0.019352115762740034,0.004914447813868755,-0.039065434440222695,0.05929868822615992,-0.006637506338320045,0.010750523322311663,-0.05739011683684436,0.06998549537915172,0.23593384663425576,0.21264217967901825,0.23465914737342808,0.19360964109975928,0.24553031665023287,0.20766910148474668,0.22214440794527235,0.1872670447170762,0.2167447583980206,0.23063879522505348,0.2096953745574854,0.19950847348600503,middle,ə
54,-0.45395967593531544,0.5784596575778209,-0.5725206267888898,0.3307155243767265,-0.411369975803213,-0.05063546833838582,0.3301843487617939,-0.1873287976627888,0.14269115710355065,0.043853906847214616,0.364151504151753,-0.26504512600232777,0.16202405538889597,0.10607934571347089,0.14265526070235796,0.1315769258388036,0.10982004597118795,0.15606864518883795,0.19034861354217375,0.18048699702584345,0.1620945386709053,0.1376674775349553,0.19562879856764803,0.19371308367911466,middle,cʰ
55,-0.09438241186963092,0.23288180457831664,-0.11354332583640973,0.314665379976193,-0.10932953481909681,0.18145249456279886,-0.08536668828608324,0.11387630823731877,-0.29598657894274216,-0.06874966059354014,-0.1726447491782206,0.1042758562168287,0.1889477027493345,0.13838763505384546,0.19508438963883107,0.14034889939920062,0.2022225396594372,0.1555116514264981,0.18111615323684704,0.1043198773305483,0.21928782524475116,0.1660406427147214,0.1353859747439887,0.097892206285794,middle,ʉː
56,0.07985308703273107,-0.01670670963871816,0.031385051545296326,-0.22516318416254819,-0.03547332913036157,-0.07871713442718503,0.11912529844482347,0.06464824730246435,-0.20204840396599694,-0.12494237116189175,-0.027218295936703902,0.09461063057309137,0.20666556884429602,0.1748626714886854,0.16505093300672222,0.1726548222787162,0.14385498909942515,0.1822492130287579,0.21327048240007804,0.1828284369390133,0.29699763333181056,0.21422704491167352,0.21996946117297622,0.1694802238749511,middle,ɫ
57,-0.015738091035838432,0.05971010497884541,0.11835763532743497,0.2983105605110769,0.11591764252899674,0.48614028154048666,-0.31013025695774665,0.23848874514739196,-0.06777650624213045,0.20221750830836327,-0.24081990314613225,0.014570708896281318,0.15924974977108391,0.11193165072671053,0.15300560335217656,0.11463282879929072,0.1654499435418924,0.1604355714284061,0.16434036617083397,0.14924418597337158,0.23554595748776527,0.14664248707664282,0.16829654990006568,0.1481909347366236,middle,dʒ
